city,city_ascii,state_id,lat,lng
Houlton,Houlton,WI,45.0609,-92.7903
Wright,Wright,MN,46.6725,-93.0069
Bruno,Bruno,NE,41.283,-96.9607
Hurley,Hurley,MO,36.9306,-93.4991
Raymond,Raymond,KS,38.278,-98.4143
Bennett Springs,Bennett Springs,MO,37.7255,-92.8534
Covington,Covington,MI,46.5388,-88.5522
Spruce Pine,Spruce Pine,AL,34.3928,-87.7294
Elgin,Elgin,OH,40.7427,-84.4762
Lesterville,Lesterville,SD,43.0385,-97.5905
North San Juan,North San Juan,CA,39.3719,-121.106
Ringgold,Ringgold,TX,33.8144,-97.9424
Kirbyville,Kirbyville,MO,36.6294,-93.1568
Boykin,Boykin,SC,34.1198,-80.5886
Whitingham,Whitingham,VT,42.7892,-72.8834
Bobo,Bobo,MS,34.1336,-90.6776
Swedesburg,Swedesburg,IA,41.106,-91.5533
Rentiesville,Rentiesville,OK,35.5336,-95.4848
Hague,Hague,ND,46.0289,-99.9991
Knoxville,Knoxville,GA,32.7233,-83.9959
Lee Mont,Lee Mont,VA,37.7799,-75.6802
Curlew,Curlew,WA,48.8777,-118.6046
Poole,Poole,KY,37.6392,-87.6447
Seward,Seward,KS,38.1778,-98.7943
Hunter,Hunter,KS,39.2349,-98.396
Elderon,Elderon,WI,44.7843,-89.248
Berlin,Berlin,IL,39.7569,-89.9024
Atlanta,Atlanta,KS,37.4358,-96.767
Hartwick,Hartwick,IA,41.7856,-92.3452
Rantoul,Rantoul,KS,38.5483,-95.1011
Melvin Village,Melvin Village,NH,43.6896,-71.3064
Clitherall,Clitherall,MN,46.2743,-95.631
Tyaskin,Tyaskin,MD,38.3196,-75.8729
Fishtail,Fishtail,MT,45.448,-109.5083
Yettem,Yettem,CA,36.4856,-119.256
Port Mansfield,Port Mansfield,TX,26.5623,-97.4365
Alder,Alder,MT,45.3216,-112.1093
Hingham,Hingham,MT,48.5554,-110.4213
Mapletown,Mapletown,PA,39.805,-79.9407
Franks Field,Franks Field,WI,46.5522,-90.5989
Crystal Rock,Crystal Rock,OH,41.4476,-82.8422
Damon,Damon,TX,29.2832,-95.7408
Stevens Creek,Stevens Creek,VA,36.7314,-80.9943
Adrian,Adrian,WV,38.9069,-80.2729
Collins,Collins,MO,37.8906,-93.6215
Saint Marks,Saint Marks,KS,37.736,-97.5629
Whiteside,Whiteside,MO,39.1842,-91.0168
Lucas,Lucas,IA,41.0322,-93.461
Arion,Arion,IA,41.9478,-95.4624
Equality,Equality,AL,32.7634,-86.106
Meadow Acres,Meadow Acres,WY,42.8593,-106.0953
Crary,Crary,ND,48.0716,-98.6385
Vandiver,Vandiver,MO,39.1621,-91.8473
New Rockport Colony,New Rockport Colony,MT,47.8598,-112.0349
